lines,functions,complexity,commits,developers,label
327,11,2.179623869758269,31,10,0
20,6,7.172663322493448,47,6,0
108,8,1.4381017842194046,21,1,0
468,1,9.535363323901453,37,2,0
488,8,9.630558787395698,26,5,0
227,13,5.085722931651875,12,8,0
94,17,9.183880317999805,48,7,0
233,7,9.410272432119225,4,8,0
480,13,4.325618522815367,22,7,0
51,20,9.499396179092049,33,6,0
265,9,3.919928567513548,3,4,0
473,11,1.7200419859982528,17,2,0
485,16,8.836176275978174,25,9,0
361,9,8.309587397055479,27,3,0
153,17,6.594438254383323,22,3,0
213,2,6.637983938518805,3,1,0
364,17,1.07379722910902,25,1,0
26,17,2.540710225533936,17,5,0
228,20,9.10594980781575,40,4,0
97,1,4.611270395917437,48,2,0
431,7,4.011086729669584,9,7,0
265,20,8.19386789462383,25,7,0
236,2,2.3280538641108635,29,6,0
303,20,2.590953147896756,27,8,0
485,19,4.126562023446012,31,6,0
178,9,2.8560609114425786,32,3,0
35,9,7.797215112784735,43,10,0
100,8,2.0730291559212284,29,6,0
398,12,7.875186365714239,28,10,0
305,4,3.0938269386361807,25,10,0
291,11,8.86831286414522,50,8,0
274,6,7.935785077899669,29,2,0
382,12,7.293363390218511,47,6,0
141,2,4.839586101047627,39,5,0
458,18,5.984595031665516,3,6,0
247,2,2.4351740870320824,46,10,0
347,10,8.887499149364642,21,10,0
130,13,3.8024516976104095,24,5,0
400,2,9.098010917240265,27,6,0
171,8,6.428678370174132,1,9,0
100,13,1.625573221931894,16,2,0
80,15,9.059637611777553,40,9,0
189,20,2.497975388029221,20,10,0
63,9,9.32411626272156,16,1,0
375,1,3.501950677743558,24,9,0
447,5,9.532980450551195,40,5,0
473,17,3.6955509909985635,34,9,0
493,15,7.810343347254251,15,9,0
221,2,7.770930483551607,2,3,0
45,19,4.330263966764852,34,8,0
149,2,3.563665157691891,14,9,0
308,16,4.62696514924179,28,8,0
472,12,1.5254306906172683,13,8,0
38,4,4.1941006093694835,13,8,0
372,8,6.769641843337919,40,8,0
198,11,6.890454597501063,1,8,0
372,3,1.9072555098596609,25,2,0
139,3,6.5510683829581176,46,6,0
98,9,9.03394830865984,10,7,0
174,12,7.761315133020606,40,3,0
54,17,6.027877462462656,8,1,0
69,2,5.204078798257625,15,10,0
42,17,9.956203787199934,31,5,0
222,11,4.510286145984734,49,7,0
446,13,4.79132278739157,6,10,0
377,12,5.520616127682868,32,7,0
344,12,9.893830897847188,11,9,0
201,7,9.81931720308952,49,3,0
193,8,5.268227585533444,7,5,0
81,6,3.2234930238908768,34,10,0
165,12,1.7256508391854508,39,8,0
170,9,7.560601180009074,36,3,0
282,2,8.1513256634221,28,10,0
51,19,4.948067531698378,13,3,0
430,12,8.860787317522222,26,5,0
39,9,3.3473626151645464,28,2,0
347,11,6.253272649931241,3,4,0
148,6,9.69361098848499,24,1,0
314,12,5.418938881847835,11,8,0
109,11,7.304395055935027,26,8,0
187,16,8.089297528654331,44,1,0
204,14,1.493748028232381,21,7,0
340,16,5.46973898433733,36,9,0
386,8,1.7932008097989733,45,2,0
220,4,5.5958008828497565,38,8,0
190,13,9.979039241791444,28,2,0
389,4,7.674349301577605,12,7,0
304,10,5.074491195453782,44,2,0
71,16,7.429610101421823,31,1,0
185,17,8.263015959460564,42,4,0
449,10,7.29503511256669,8,4,0
62,20,5.297731251352225,30,2,0
70,6,3.0839773743314227,20,5,0
240,12,9.759232854966724,24,1,0
339,16,1.0596670752366868,50,10,0
207,13,8.469837686303574,34,3,0
325,5,6.1026534439388795,2,10,0
29,5,8.153564750794214,50,4,0
210,5,7.437667503489384,24,4,0
193,5,8.976669611167988,11,8,0
324,16,7.900638830047023,18,9,0
349,10,4.16367655284511,21,9,0
433,19,8.77668546517955,16,10,0
230,17,6.707589060439604,50,7,0
315,7,1.207259519696135,19,9,0
454,11,8.858774001917137,16,2,0
260,10,9.987445718009734,44,5,0
151,20,4.7517872434834985,10,2,0
428,16,3.324001192309793,27,7,0
390,2,7.782071326442074,38,3,0
491,11,1.1912441084217495,4,10,0
282,10,1.4430017810264808,35,2,0
303,10,2.941721110090826,43,3,0
169,1,4.401235464688122,37,3,0
434,15,6.916753687660281,36,6,0
47,17,9.373690004912556,22,1,0
256,5,7.87990631816294,39,4,0
450,15,1.6652998388425955,11,6,0
314,6,2.6785245041657775,47,3,0
363,16,7.091064815433219,27,6,0
305,13,6.052254458300526,5,1,0
391,10,9.72062254344447,30,2,0
321,18,4.9744055418565,42,10,0
278,7,6.106487050151521,27,3,0
434,1,2.479734106341153,14,10,0
215,20,9.956207109447746,37,5,0
326,1,2.517708767156943,5,1,0
103,4,2.451610403989693,31,7,0
245,17,9.557735647608096,14,8,0
263,4,4.606869690439069,9,5,0
54,2,7.8317118550946905,41,8,0
160,20,7.601076102805114,26,4,0
66,12,6.274855593468268,26,9,0
444,19,2.046787889277839,14,2,0
165,7,4.076490973866159,44,6,0
383,12,7.318544855191395,37,10,0
132,10,6.791590259851643,29,4,0
130,4,8.114612376945338,50,7,0
52,8,7.9174877768844505,2,9,0
281,7,4.948939940694158,36,7,0
168,16,9.80023294233724,23,7,0
170,18,3.3937000209775317,40,2,0
173,5,1.1875720578285982,21,6,0
211,12,6.9250535160103475,22,7,0
328,11,1.6854603587495793,48,2,0
419,1,2.4155250073312846,40,9,0
53,5,2.0350632783739497,27,6,0
136,18,4.632113420937757,48,3,0
218,10,5.907271553803063,17,2,0
314,18,3.5298087249205605,16,10,0
417,19,7.3818760878255905,31,5,0
45,20,9.257435584675514,26,7,0
127,3,1.4017494706166178,26,3,0
403,15,3.7501824012538734,26,3,0
278,11,5.192203030135216,48,9,0
343,17,2.0232372291048595,18,1,0
374,12,6.498440517315182,50,2,0
41,5,1.0474021451986435,31,7,0
127,16,1.0886797189469797,50,4,0
233,4,8.494512928637425,28,8,0
401,19,4.2900599594662605,19,6,0
257,7,7.1051819388450195,39,1,0
200,8,2.337983570031112,8,7,0
74,9,3.878910074500542,43,7,0
383,13,9.328998484293107,33,7,0
282,8,5.293124519313221,44,1,0
164,3,2.1450337495806195,43,10,0
261,8,8.910493743475335,35,3,0
165,10,4.351870781310472,8,1,0
339,19,4.928456877153321,26,6,0
190,17,4.304170503483206,44,6,0
398,7,7.386724133141489,34,1,0
406,15,1.019684487225505,6,9,0
416,4,2.150536400854317,13,3,0
479,3,7.671797748087517,42,7,0
469,7,1.6614792986633762,11,7,0
460,6,4.925007722676218,48,1,0
327,1,7.1774137398267985,18,4,0
114,3,2.6718260511145515,11,2,0
331,11,4.662901510125944,50,5,0
52,11,5.523950963793393,21,2,0
358,8,4.035651515396312,30,10,0
56,11,1.4507119052206143,2,7,0
232,8,9.85734763465713,22,3,0
23,5,7.921389862752267,6,4,0
112,7,4.460732309128135,22,1,0
185,19,2.976269439432384,17,3,0
241,16,6.602608777698714,30,4,0
58,9,3.430611988476103,27,4,0
127,5,8.958380266359747,25,2,0
191,15,1.3499089011044925,17,9,0
148,16,8.16725466660544,24,5,0
68,4,7.691276629247304,35,2,0
216,3,9.649826415123131,4,10,0
250,8,6.65872229944014,47,3,0
448,11,3.985268354896632,26,1,0
479,5,9.311897446062288,48,9,0
22,7,7.060537744463071,40,1,0
486,9,8.590131038995164,22,3,0
454,17,7.078838207898503,30,5,0
269,20,8.948018496645382,47,4,0
459,8,1.5058434545475894,3,5,0
209,13,5.454724909982325,20,2,0
53,8,9.999652640912494,49,9,0
162,12,7.2709976080196785,22,9,0
270,17,4.77383046265642,50,1,0
228,2,1.5870715466490548,33,4,0
89,9,1.2639478076790858,44,1,0
77,20,5.279424825171963,4,5,0
308,12,9.183890915902829,45,5,0
361,20,3.127097981298683,16,6,0
86,17,6.855494500994192,20,8,0
49,13,4.653379283089525,41,6,0
187,15,6.228896630549271,12,3,0
58,3,2.0247373917682623,32,8,0
271,4,9.82769024078367,18,8,0
209,15,7.856880569425865,5,9,0
25,9,7.74401105527132,26,7,0
230,12,4.904262666978805,45,7,0
314,16,3.065629039464509,22,3,0
371,1,3.644406597867639,35,2,0
288,20,4.277619504463452,28,8,0
484,15,7.7647265858107,43,2,0
142,14,7.033244101343218,48,8,0
300,17,8.76265280466523,34,8,0
311,10,2.7786425180657166,38,8,0
500,7,6.898524583463348,5,10,0
451,4,6.015188238063633,8,2,0
253,8,7.925159804850335,28,1,0
105,11,8.55762482733037,9,1,0
120,1,8.332673169068194,35,3,0
492,14,6.8741489605231045,23,9,0
400,2,1.6526022904478892,43,2,0
167,18,8.700341173515891,31,4,0
133,13,5.593436476834372,8,9,0
381,10,3.108462036985485,36,1,0
320,9,8.074797814880903,13,2,0
244,17,6.510024358101569,13,5,0
53,13,6.689683393386806,20,7,0
326,19,1.6978152802407598,27,9,0
414,19,5.701249203823178,10,4,0
222,16,1.6055693713619856,49,2,0
257,1,7.164798557090014,30,9,0
449,17,2.8289895259188995,19,9,0
419,8,1.743105008831121,49,3,0
52,17,7.5953940180701816,17,9,0
480,7,6.180874279821447,48,9,0
40,16,6.980792397746811,10,7,0
92,4,2.269286948904644,2,8,0
388,1,6.2634179028247665,13,2,0
29,12,1.9324321164425646,30,10,0
431,10,6.720529522946753,28,6,0
397,19,5.185149265193781,9,9,0
431,3,3.3909377948581048,8,10,0
196,18,7.4407654701313115,26,8,0
36,14,3.8270916605864223,43,7,0
165,10,9.698478733319892,25,6,0
37,5,4.570952414136227,9,4,0
134,8,8.134434869038888,8,1,0
365,17,9.653239564841583,23,5,0
225,20,5.158848709877082,42,6,0
62,12,4.4569875307953986,19,4,0
70,16,8.526991766672925,35,7,0
468,10,6.8506588595798785,5,5,0
136,14,6.130358983400727,5,1,0
30,16,5.989514981403926,6,3,0
120,5,7.153121250561261,34,9,0
130,12,6.888085743172281,42,4,0
151,16,4.1650208652862375,8,8,0
190,8,2.8870033911194763,48,3,0
43,13,8.035269896278379,38,5,0
428,2,1.806800707192894,30,5,0
168,14,8.806450033192828,12,6,0
31,3,3.1035980277429855,32,9,0
136,17,9.474820654042528,19,3,0
148,11,7.489303516236457,26,7,0
155,13,9.837110569586079,12,9,0
140,18,5.307769199297613,40,10,0
220,4,4.575051206513398,14,4,0
128,2,5.263200261265117,1,7,0
43,7,3.787838442341751,18,4,0
359,11,8.258593135344931,32,3,0
157,10,2.887955982797255,44,7,0
341,8,1.4523841240979631,17,4,0
171,19,8.05538649494024,31,2,0
441,8,1.8683152009368942,39,10,0
307,7,1.8291593398051247,4,2,0
271,20,6.855849090814626,16,6,0
43,9,3.5435564554481207,15,4,0
288,8,2.39422239310799,2,5,0
375,8,2.427634871684851,50,6,0
416,17,2.707369373650698,27,10,0
255,9,4.042011430821887,18,7,0
186,8,3.5024745408261304,44,5,0
111,14,9.889072089758116,49,7,0
166,19,7.640210573040532,41,9,0
41,2,4.278380618525317,47,4,0
435,15,4.2625717430848145,38,2,0
312,8,6.016066251910832,39,6,0
486,2,3.0433992732435993,10,4,0
403,18,2.2144394399281637,1,2,0
396,15,1.2459878739996562,35,1,0
462,3,5.6640256349353795,4,8,0
205,2,9.849708923858797,39,8,0
420,10,4.186605198111642,47,6,0
94,3,9.010175878225626,30,9,0
162,14,9.631830468604093,9,4,0
363,3,9.883048924592158,14,5,0
425,19,6.6074115952641685,6,4,0
320,18,9.563761654501025,14,7,0
435,6,5.966284365806956,17,5,0
286,15,5.0558610109092506,40,8,0
387,5,2.1318046755649087,38,10,0
437,3,1.4451894822088018,35,1,0
231,6,8.16902085686067,1,7,0
106,1,6.711666908107725,5,3,0
301,19,2.4958134033658754,39,10,0
179,3,6.229156953236209,8,6,0
492,1,7.011131716413433,5,4,0
302,4,7.264367623377794,12,5,0
343,16,9.450006193933753,28,3,0
58,18,6.7418537556770985,11,9,0
133,14,7.787970908869408,22,9,0
136,6,9.923289925949238,22,7,0
403,18,2.263976661401069,40,8,0
372,13,7.587053767096753,18,9,0
356,10,9.649002634892117,35,10,0
152,10,5.3814364068405425,20,4,0
274,15,4.182249636641767,6,8,0
232,1,8.858574787430873,42,4,0
46,4,5.450386199805655,42,5,0
418,11,9.17236823762929,21,1,0
366,3,2.21119594781576,14,6,0
325,18,5.466206295587336,12,4,0
201,8,2.344945599789993,22,7,0
165,3,5.8148731131309965,13,7,0
397,17,3.7348155213006384,42,1,0
91,3,9.092073569918247,24,8,0
463,3,8.432262587883729,6,10,0
260,9,5.754837795671058,50,1,0
304,20,5.270755310408112,40,6,0
472,13,4.775639727864458,5,7,0
135,6,3.9227871547839825,39,9,0
475,6,3.918823764071856,3,5,0
164,14,9.347908443325114,30,10,0
273,2,4.53603019222235,20,4,0
218,8,4.9807864991737425,9,4,0
466,2,5.369056780775869,41,8,0
244,18,8.83539760353772,29,5,0
470,4,7.913467704295976,43,7,0
329,20,8.912032262768019,26,7,0
96,16,9.184546274473105,15,1,0
161,18,3.6704689072176593,25,8,0
296,16,8.135013099506168,2,4,0
135,11,6.210834530080932,28,8,0
245,10,6.7664504229815545,37,8,0
191,8,7.954676157914684,44,6,0
210,12,9.146213124812553,48,8,0
318,3,5.489917074801577,38,3,0
53,6,3.683442517577662,23,2,0
314,4,3.2398774190373842,26,2,0
27,6,9.349794660416524,41,1,0
249,16,7.980125736987067,12,9,0
229,6,2.8349961652367273,42,7,0
475,20,2.2011346407612336,42,7,0
465,10,1.6193221163328886,6,2,0
408,19,4.972737064077924,37,8,0
258,15,6.440430965232704,2,7,0
177,13,9.318990756460922,24,10,0
211,17,5.8907005197215625,7,6,0
191,10,9.83997691234959,3,6,0
495,11,1.4864019845696168,3,10,0
160,8,8.384696993806594,34,1,0
136,4,1.0186437579963474,41,4,0
305,4,2.7463661588172252,37,2,0
272,12,2.0506112589290213,42,9,0
120,10,3.9703795606696133,2,8,0
394,11,2.778226352915379,28,10,0
25,8,7.974662211065938,45,7,0
335,14,4.534341713757067,15,3,0
123,3,9.947534723132167,24,8,0
202,4,1.9755630861354225,8,4,0
327,18,5.380827314422945,49,1,0
438,11,5.548544442239846,40,8,0
151,14,1.6296897677167688,31,2,0
258,4,5.1714363641363965,18,8,0
452,20,4.549141648996271,17,6,0
161,11,3.4211718726338693,49,3,0
76,8,5.559023337657495,31,7,0
256,16,1.3920130938283446,33,6,0
204,15,7.303731173342917,4,3,0
132,20,3.353699073034128,43,9,0
366,12,5.89306474002168,14,10,0
89,13,9.96342775434021,20,9,0
169,19,9.428699106677943,26,1,0
80,3,8.817163187251154,28,3,0
444,18,6.124291830854538,29,7,0
218,7,7.434317636627751,14,6,0
260,14,8.127316679863872,34,8,0
244,9,1.2874516992223324,42,6,0
135,13,5.4397192473594655,49,10,0
474,12,2.8176599837470575,46,9,0
218,4,5.739682747755904,6,1,0
244,10,4.538118733266694,6,1,0
193,3,6.207555723203663,44,10,0
167,8,7.358903300140842,42,4,0
226,8,4.4048240329648145,42,5,0
76,15,4.1473388200494465,13,8,0
328,14,7.999132178146495,8,8,0
24,10,6.431316591816803,25,5,0
226,4,7.230499629386234,37,7,0
36,5,6.522672419591959,49,10,0
306,4,8.70207870273269,42,1,0
401,9,1.4035728949942015,21,1,0
393,4,6.632524066158317,30,9,0
485,16,3.446429912501909,28,3,0
500,9,8.105968135023994,3,9,0
362,15,3.7686302756187993,2,3,0
432,9,6.591327989368946,42,9,0
426,7,5.762282491743568,17,4,0
302,7,9.590138668253822,13,3,0
284,18,1.0155461713997762,15,3,0
113,18,8.336154620773492,6,5,0
313,17,1.3875246932007628,26,10,0
152,2,2.982655149964656,29,5,0
343,5,9.996694041194447,28,4,0
473,9,9.459771750377083,33,10,0
331,18,1.6711884810250828,12,2,0
208,7,8.511284794062684,26,6,0
495,20,6.902371836372216,6,8,0
97,8,6.548181736264053,42,1,0
167,15,3.089487055228404,2,6,0
324,5,5.671369482538399,5,1,0
160,7,5.970218172134525,23,5,0
351,6,8.168667666371942,29,5,0
406,5,5.69164701288649,19,9,0
321,3,9.245384325249445,38,8,0
131,16,1.7873950649058552,2,8,0
377,13,6.237294648952152,16,4,0
129,19,3.3193029338200364,32,6,0
406,8,3.743436828866123,42,9,0
318,20,7.61006729087601,21,6,0
330,3,2.5533550980038124,17,1,0
140,10,9.89907533564397,17,5,0
394,10,4.577861733335171,42,10,0
169,17,3.6616339401179627,41,5,0
398,1,1.3092616312077157,21,1,0
452,4,5.2274727936815015,12,1,0
165,19,1.8606248001291668,22,5,0
481,12,5.161688963704655,36,9,0
254,15,6.519928729705627,42,10,0
464,13,2.6902691303058166,2,3,0
459,7,3.8180748924067633,49,2,0
25,13,2.8571582804016735,43,8,0
106,5,8.256154436060797,6,2,0
348,14,8.35900930407389,32,9,0
244,19,1.2645265182719254,31,8,0
329,20,6.735309654955189,20,2,0
248,4,8.545550755787195,12,5,0
228,15,7.595979309201011,15,3,0
216,20,3.1943105935893237,49,10,0
403,15,5.263523176280798,25,9,0
91,15,2.712489476691659,35,5,0
411,20,8.515673268464663,17,6,0
157,9,5.1641070888238705,26,4,0
170,19,8.865638510190342,32,4,0
179,15,8.080029701506048,19,6,0
113,8,9.242356428936823,6,5,0
279,11,2.0199049435857397,43,7,0
307,4,1.2124508445395152,31,7,0
306,11,8.548566744051307,27,4,0
269,7,2.8692650295667588,13,7,0
382,11,3.291513340768246,12,2,0
93,6,1.7824364718488659,3,8,0
283,4,9.11614691824614,16,4,0
44,15,5.0730900572535,18,5,0
20,7,7.323361293054155,45,1,0
78,6,9.87009864767179,9,8,0
336,19,3.114633179194615,50,4,0
335,12,1.8345175309473771,5,10,0
475,12,7.1206145513344055,2,7,0
467,18,5.7155947332998345,40,8,0
261,17,9.976436635123752,10,1,0
250,7,5.120302825002607,3,4,0
273,9,4.537747474434856,29,2,0
433,2,1.9523450794926274,22,9,0
212,3,4.8300276692038535,48,1,0
466,14,3.033184031504102,8,3,0
20,14,8.641982491328722,33,5,0
42,10,8.468052646402741,16,2,0
350,10,7.449343896140154,8,3,0
325,15,8.303247008544401,34,9,0
408,19,5.117113232649255,5,9,0
31,10,7.30650067010612,16,9,0
34,17,7.245490313623378,3,6,0
233,4,4.735398479048416,29,2,0
25,6,3.5635141978536633,25,1,0
455,9,1.874251093839445,28,8,0
385,10,3.648849407449555,28,4,0
344,7,6.7221499382705305,49,4,0
484,5,9.700557389987036,2,7,0
480,2,2.5238853927992593,25,10,0
111,11,8.430846550901062,5,9,0
436,8,2.9208174982591193,20,2,0
120,8,4.714394085512154,36,5,0
122,6,8.375901303346009,48,10,0
239,2,9.485654459914082,14,3,0
251,13,9.714307491023252,46,9,0
147,6,7.156256820900715,24,6,0
318,1,9.668965288922443,1,7,0
500,1,8.400750061202338,49,4,0
378,10,2.9115473862689862,39,9,0
497,19,2.6482792898644707,42,10,0
354,19,1.605816787649927,42,5,0
348,3,1.8837140753576542,9,9,0
489,20,3.495224886063126,26,10,0
380,15,2.4412028588106165,48,7,0
38,9,1.2443939925195742,13,8,0
195,10,2.998216931083749,31,8,0
184,14,1.1321948491193807,40,7,0
253,10,9.623535550081924,8,9,0
170,15,6.923821173438533,15,9,0
228,2,8.334542802683337,47,6,0
426,5,1.0912838602898323,46,7,0
168,18,8.544379661792057,42,4,0
257,12,3.009252231512048,2,3,0
90,12,9.91474204844642,42,8,0
351,7,5.317411101751441,32,5,0
226,17,5.496918385745877,3,2,0
338,14,3.45423605656804,18,10,0
134,16,5.724275587770878,2,3,0
305,20,6.046401491111549,29,1,0
391,18,4.154772658539017,4,4,0
467,12,3.209238564757305,11,9,0
44,1,6.135808437755932,18,8,0
138,17,8.346642390784625,17,3,0
308,9,7.761242084255259,24,5,0
295,1,3.5317366683172526,9,1,0
101,8,8.323734321768558,28,2,0
271,7,5.408259271717766,36,10,0
384,16,5.315865379363694,19,1,0
288,14,6.585567987545895,25,9,0
178,15,2.274132101143381,34,2,0
230,17,1.0918194436325748,5,1,0
145,5,4.95281318028223,25,9,0
197,3,9.760530228218952,30,1,0
197,16,2.3536487397416685,5,10,0
425,1,6.911133650869767,33,3,0
350,13,2.5845457783384944,31,5,0
141,17,3.10367332859038,32,1,0
133,1,1.2401769904544,31,3,0
275,3,9.951546105194245,16,7,0
428,7,6.610725654843682,16,7,0
177,5,5.828386223351369,21,3,0
328,14,3.44727613736571,19,1,0
73,11,4.015977786335386,23,10,0
490,17,5.255401681154044,1,9,0
488,5,1.48195211138456,16,6,0
364,20,6.064314655487225,34,2,0
375,18,6.004452275661976,31,1,0
364,17,6.194826196618292,20,10,0
80,17,5.730907067680853,48,8,0
248,10,2.4423434252982785,43,10,0
389,12,5.057709251066164,4,3,0
42,11,3.229851088197503,30,7,0
175,6,8.05328147380135,35,9,0
239,17,5.7524902928753265,30,4,0
189,8,8.182632472505059,37,1,0
21,11,2.9463911242438643,27,7,0
155,5,8.468890789834306,7,2,0
443,6,1.2611299280862882,39,9,0
445,4,9.90626868335872,50,1,0
313,18,9.419030566292532,16,6,0
158,7,8.573810942067265,19,6,0
255,15,2.2753432875916495,26,3,0
89,16,7.5726452857654545,29,3,0
369,16,4.349237771799729,14,9,0
373,2,5.769099527003236,33,1,0
173,17,5.52566215618195,37,6,0
462,14,8.203928218756879,25,9,0
428,19,5.928622416991345,44,1,0
400,13,3.653848223867031,38,5,0
197,13,8.849817636690258,2,1,0
125,19,1.983908065858481,17,4,0
136,1,4.686339716274123,27,1,0
178,14,7.234389338518411,6,9,0
280,3,6.721883149085412,44,1,0
264,9,6.483679259912428,10,10,0
188,14,7.879647866592137,19,3,0
189,14,9.510066502615892,44,8,0
307,8,9.443476586067604,35,3,0
68,7,1.8687642890620075,28,7,0
62,1,3.1597581308021176,12,3,0
302,4,4.595170801499459,45,9,0
272,2,5.959530825540046,7,7,0
474,5,1.377907375635469,6,1,0
155,4,3.5174819253039242,37,2,0
243,4,5.097794267150073,35,6,0
289,4,2.8382934792692573,10,8,0
423,7,7.093259089219132,35,2,0
477,20,4.196096082685744,26,7,0
312,19,5.578727540838754,18,10,0
418,16,9.201134569985522,26,10,0
359,9,1.5147007027878525,6,5,0
142,17,6.8951357486527,14,8,0
403,10,4.61603428238025,12,7,0
118,9,9.648340404730643,1,2,0
151,3,6.650640275993172,25,7,0
44,19,6.554642705637989,9,2,0
140,4,1.3098668299256406,41,6,0
403,9,8.740019058666455,42,5,0
184,8,5.254178562849008,28,5,0
90,4,5.380319551474582,40,7,0
352,19,9.765717529533063,38,1,0
238,5,7.332193294263524,33,2,0
440,1,4.654421997224424,21,2,0
226,7,1.692842984490951,45,4,0
273,19,2.409363929196037,44,6,0
201,13,3.5629160499605192,49,3,0
452,5,4.429688124620927,42,9,0
368,17,4.252457136961729,34,2,0
361,9,4.881579950714846,48,2,0
432,14,4.970372893146028,21,7,0
293,20,4.782823082561863,15,9,0
193,5,4.145329287317741,20,4,0
376,19,6.888460280415818,30,10,0
256,1,6.716416172634806,49,3,0
404,3,5.5076168800187935,12,2,0
81,19,9.714784533552159,12,1,0
200,15,6.296972734210533,4,10,0
248,7,4.862139496093615,27,7,0
320,18,4.549779320081557,17,2,0
272,1,5.190149152216202,1,9,0
359,14,5.4384640939039635,10,10,0
273,20,9.600744087102168,45,1,0
346,4,8.055036932438766,40,7,0
412,8,5.8152443905284565,28,3,0
377,13,7.262443066928081,48,8,0
390,5,1.5817458900986239,14,1,0
430,9,9.875537667399096,18,10,0
338,4,4.9908182297315635,31,8,0
157,9,6.17619945416723,31,6,0
499,8,7.709258964398975,37,3,0
74,8,1.3508645768669227,17,4,0
390,3,4.2047174810443275,47,3,0
327,18,3.8491159709634797,17,5,0
222,6,7.576005364719382,40,9,0
207,9,8.99613937691428,22,8,0
161,4,5.083572858468109,5,4,0
245,16,7.764523726574925,30,6,0
290,8,2.4226108015737435,28,3,0
463,3,1.5573251144165114,49,4,0
234,7,4.386890032920551,36,9,0
401,18,1.9630491357195838,45,6,0
276,1,8.707319821474709,23,8,0
324,16,2.839391794396892,12,7,0
319,4,5.3822571518655,28,6,0
422,13,5.873737331144611,19,10,0
279,7,6.916017037804562,10,8,0
163,11,4.928852347843012,22,9,0
389,13,5.8294663742280175,3,2,0
249,5,8.516356983264897,9,9,0
74,15,7.161425491350872,2,9,0
378,16,1.7906600202038874,5,1,0
208,4,2.342926515227891,41,4,0
208,1,2.7050530519658373,14,9,0
349,6,6.268929526806414,30,8,0
119,17,4.5994403404263915,20,10,0
60,12,4.502986354546974,14,10,0
302,12,8.857864917949634,31,4,0
76,6,6.790573651425988,18,8,0
496,12,6.039621738753087,10,3,0
296,1,2.8933748630468967,20,5,0
171,4,2.7959322595196743,21,7,0
486,20,3.886951432614396,35,7,0
360,4,2.677151585823484,12,3,0
247,19,3.990606186955224,2,1,0
38,4,6.616670586887879,1,1,0
98,13,3.209623442140142,9,8,0
142,13,4.444538971758243,32,1,0
284,11,5.3211013508096885,32,10,0
66,4,4.903786978693294,46,10,0
495,15,5.329370372375768,10,9,0
364,8,3.8106822906024806,24,5,0
209,4,4.199225317621254,4,8,0
163,3,7.891708307570936,29,1,0
274,20,1.3203310231876637,7,3,0
485,7,9.60271692272607,34,7,0
273,17,2.7357496435627846,18,8,0
307,11,3.9046812213148656,32,3,0
500,7,1.7343818495276468,25,4,0
271,16,6.002415202978007,5,6,0
500,6,6.3329108539524634,35,3,0
243,8,6.2776900473008705,50,2,0
127,2,4.877642774537618,44,6,0
338,1,7.260969818735779,44,1,0
317,17,5.610659043274802,18,4,0
134,18,7.617568481301379,19,9,0
59,6,1.8321329889046467,28,7,0
286,17,2.576172869282951,30,3,0
471,16,3.3028163185721287,31,3,0
236,9,7.002914760648584,41,5,0
115,8,7.117758674974386,15,1,0
262,5,4.536588559770431,50,8,0
110,19,4.03667844590975,15,6,0
129,11,1.4326608495649382,13,4,0
340,3,8.715012336085481,25,4,0
88,15,4.767242112238524,23,4,0
382,8,1.1909292603877144,24,2,0
246,6,5.185117540035346,27,7,0
72,11,6.553975319636473,31,6,0
411,11,1.6508343708654238,31,8,0
340,19,9.322589567854138,21,5,0
272,19,4.082381394697488,18,7,0
225,13,4.07182916708182,15,1,0
422,5,9.647119961445492,9,2,0
414,3,2.425777730387259,11,3,0
141,14,2.481418164516522,5,8,0
473,13,4.469997041283667,30,10,0
367,4,8.258660878375842,21,3,0
313,2,1.1035911762754331,3,5,0
207,16,7.161055415889046,47,6,0
431,12,3.0541773480923764,20,7,0
480,18,7.1884561323946485,38,3,0
410,11,6.744750430829444,23,9,0
320,8,5.88944533815901,33,10,0
217,11,5.306871374682799,15,5,0
76,12,7.614668327125299,19,4,0
128,9,6.697764927175141,42,6,0
88,8,9.556646310425958,9,6,0
390,15,5.079545723299536,5,4,0
115,12,9.28925536370234,10,4,0
183,18,4.545828407664934,1,2,0
132,17,5.03770207453663,5,8,0
78,3,8.797959597786956,5,7,0
233,20,1.192207845556101,12,4,0
136,13,3.4338437211261157,9,3,0
477,20,3.440944892792409,7,2,0
119,7,2.153103726487515,15,7,0
491,18,7.571004124883093,16,2,0
356,10,2.2245160913540305,12,4,0
236,7,7.595957609961382,9,4,0
346,3,6.322309867017369,30,4,0
241,15,9.412270721562512,42,10,0
347,3,3.327282371708498,6,3,0
118,13,9.541144380076409,44,4,0
333,20,7.808300058102534,35,7,0
211,6,3.500233803598404,27,9,0
277,1,1.5093301823134837,25,4,0
204,15,1.736658307063305,13,2,0
100,7,4.220726462491851,49,9,0
319,2,2.736418558260158,49,5,0
56,11,2.7667028071331283,20,3,0
441,1,9.802451916300019,28,5,0
61,8,4.07469375661214,50,6,0
161,20,8.267496367189798,27,7,0
174,20,4.51297678674635,20,8,0
300,20,9.694282801510989,3,4,0
177,9,9.050731066233547,35,9,0
120,13,2.508285411852578,11,4,0
114,12,9.719230567034693,9,8,0
457,11,3.7828751397408227,44,5,0
194,14,8.007304407604645,50,9,0
165,12,4.203082603914298,37,7,0
371,13,8.53420666053852,37,2,0
